OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
973d7be26ecc6255ee0c7f7328bf1cc6,Eukaryota,TSAR_Alveolata_Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp.
9e4fb203527f7b21dbfbd5095ea08d9d,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,Erysiphe,Erysiphe_pisi
a260c8f989f1659842d5f2f15929143f,Eukaryota,TSAR_Alveolata_Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.
a327226840d906684c497ab9237a9e9f,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
a4959811eda7c89f2a3f391dec92cf41,Eukaryota,TSAR_Rhizaria_Foraminifera,Monothalamids,Monothalamids_X,Monothalamids_XX,,
a567e4e3a01331cdc41bfc47a14a5e9f,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,,
abf89c475a884d66e0116ca6aba69d6d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
af73a80529cceecc9abb15e0e4cfea12,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
bde4e7fe641446cebe3ab0a29a77bbfe,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,
c56c70db08d71133c03ca943558d6923,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
c7b55efb1006f7953f5ec98de1917d9f,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Thecofilosea,Ebriacea,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.
d13a69483b656d9e7891578abbfbe5da,Eukaryota,TSAR_Alveolata_Ciliophora,Litostomatea,Haptoria_6,Lacrymariidae,Lacrymaria,
d276e3404c9ff2833a5c69bbc7936cf8,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
d594eba1f03209d3ee77f5329c195158,Eukaryota,TSAR_Rhizaria_Foraminifera,Globothalamea,Rotaliida,Haynesinidae,Haynesina,Haynesina_germanica
dc14027a80dec28b0ce4d7c106434654,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
dce26a068c53fd9d6eda194d03cdc2ca,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Hexalonchidae,Hexacontium,Hexacontium_sp.
e7745b4b6af21d5869f796c05ee46bb6,Eukaryota,Amoebozoa_Discosea_Discosea_X,Flabellinia,Dactylopodida,Paramoebidae,,
eccad1f1e9b980fc5d8874656242c5e5,Eukaryota,TSAR_Alveolata_Ciliophora,Ciliophora_X,Ciliophora_XX,Protocruziidae,Protocruzia,Protocruzia_sp.
f6cb62b4cb1099e68fe96d42fc5c8043,Eukaryota,TSAR_Stramenopiles_Gyrista,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella_sp.
f6e2e57e59f9a06485c111f5b84f99da,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Bacteriastrum,Bacteriastrum_parallelum
fba65f7e018c3babf2f72ca45c3807e7,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
fbb4290a37a741584c5844272c025a81,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hyphodontia,Hyphodontia_sp.
08600cb42376739351839bf76689175c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
0bc946938009949e3e1eaed5989caf72,Eukaryota,Obazoa_Opisthokonta_Choanoflagellata,Choanoflagellatea,,,,
1d63829874bf950b04c7a4d952053204,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
23234ac7f53bfdf6be15257b5895c6b9,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
23f0a786660c6af70f3218ffc80c32cf,Eukaryota,TSAR_Alveolata_Apicomplexa,Gregarinomorphea,Eugregarinorida,Gregarinidae,Gregarina1,Gregarina_cloptoni
2c005cab211af7ba20a3cc4bc2cb4cd8,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
2de9523bcdd24098ac8267f91e7aef14,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B5,Prymnesiophyceae_Clade_B5_X,Prymnesiophyceae_Clade_B5_X_sp.
34ea712180db75737aab2bec41cdb02f,Eukaryota,TSAR_Stramenopiles_Stramenopiles_X,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.
358ef73567c0c1e8cb9ac85e0d85a8f4,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae_X,Braarudosphaeraceae,Braarudosphaera,Braarudosphaera_bigelowii
3d0f10a58d809669538befd4ef395399,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,
3ec5ee1464a8df3b2a3a7b7425303354,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
5a6f7cbf2e3c16edf71b7727a6a11121,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Amphidoma,Amphidoma_languida
5b15b5d4e8b55e239ddd2b142b4801cc,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB14,Labyrinthulomycetes_LAB14_X,Labyrinthulomycetes_LAB14_X_sp.
62dc85874a488fca5f7996011de91038,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Oblongichytridiaceae,Oblongichytrium,Oblongichytrium_sp.
63286c77b93d2d61be9e43a20d4d101e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,Hematodinium_sp.
678d5c27e24abb9885109eb8a8f6fb80,Eukaryota,TSAR_Alveolata_Apicomplexa,Gregarinomorphea,Gregarinomorphea_X,Gregarinomorphea_XX,Selenidium1,Selenidium1_sp.
68b08985b66e6e73742435ee7fdf2521,Eukaryota,TSAR_Alveolata_Ciliophora,Nassophorea,Nassophorea_X,Microthoracida,Leptopharynx,Leptopharynx_costatus
68f8e5a67d1189cc1a3b5e3d07415412,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
717b2def4d3cd733cf62838465a2bc87,Eukaryota,TSAR_Alveolata_Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Paralembus,Paralembus_digitiformis
7c5d6de630e3a7286bd409a4c5454036,Eukaryota,TSAR_Rhizaria_Foraminifera,Tubothalamea,Miliolida,Moliolidae,Quinqueloculina,
7ed9c089a7d6cb2ba06fd856ca213857,Eukaryota,TSAR_Alveolata_Ciliophora,CONThreeP,CONThreeP_X,Discotrichidae,NASSO_1,NASSO_1_sp.
82d93ea5ef1c540a42e1c5bbd0887d11,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-15,Dino-Group-II-Clade-15_X,Dino-Group-II-Clade-15_X_sp.
83908d153c3487358bb516d3d26c879d,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros_curvisetus
8753da0942b6f6fc11395e9f874e8732,Eukaryota,Provora_Nebulidia_Nebulidia_X,Nebulidea,Nebulidida,Nebulidae,Nebulomonas,Nebulomonas_marisrubri
89bf090a228b7eeec11cd7762e34f680,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
8ba1661fa3205a6af9eb764b47f32004,Eukaryota,Obazoa_Opisthokonta_Choanoflagellata,Choanoflagellatea,Acanthoecida,Acanthoecidae_Group_G,Acanthoecidae_Group_G_X,Acanthoecidae_Group_G_X_sp.
9034617f0ef198f98af02da9cbdf516c,Eukaryota,TSAR_Stramenopiles_Gyrista,Peronosporomycetes,Peronosporomycetes_X,Haliphthorales,Halocrusticida,
9150c590ec455aa94ed8c120ab575144,Eukaryota,TSAR_Alveolata_Ciliophora,Ciliophora_X,Ciliophora_XX,Protocruziidae,Protocruzia,Protocruzia_sp.
93baa3cc46a464b2b39cb2d4a21b48ff,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,
973b12dca043d266d59702c0532c69a1,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,
a1b8c963475ff8cedba93a80765729ac,Eukaryota,Archaeplastida_Rhodophyta_Eurhodophytina,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia_sp.
a610213977d5b82e00c09954a26ca15b,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
acba445e7bd1a5dd7c0046ab74acc486,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrocystaceae,Alexandrium,Alexandrium_affine
b39da62c747423eb01d0076922437d56,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3K,MAST-3K_sp.
b80262d4f6a59496735d879fdf89bdca,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryomonadida_X,Cryomonadida_XX,Cryomonadida_XX_sp.
beed260ab4b2e2aaa7db1f882274960e,Eukaryota,Excavata_Discoba_Discoba_X,Heterolobosea,Pharyngomonada,Pharyngomonadidae,Pharyngomonas,Pharyngomonas_kirbyi
c50fb4343feeaaf70c88f00c6d568f43,Eukaryota,TSAR_Stramenopiles_Gyrista,Peronosporomycetes,Peronosporomycetes_X,Haliphthorales,Haliphthoros,Haliphthoros_sp.
c6150e67d9fae493689a270c1a70ba7f,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
c64f5b4ad705cb67a4e66f83585087e8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Amoebophrya,Amoebophrya_ceratii
ce55c352d6bb10c11ef8441e4f4d05cd,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_pellucidum
ce718077647fc66430a9dc9994bcd632,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
cf3d592908903bfa6e7058aaca559c31,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Haptophyta_Clade_HAP4,Haptophyta_Clade_HAP4_X,Haptophyta_Clade_HAP4_XX,Haptophyta_Clade_HAP4_XXX,Haptophyta_Clade_HAP4_XXX_sp.
d1ec9864fd511c00373e52709bc65fad,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Scrippsiella,
dab759e446028f2a1e7128f10a2b77b3,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB14,Labyrinthulomycetes_LAB14_X,Labyrinthulomycetes_LAB14_X_sp.
ddf7eb8d2702d1a5b27b8c8c12d667b6,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,,,,
e10f33c2be6a849f02720cea01b9ae6e,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
e4f589a811bc465fd8356c014d6179e8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-44,Dino-Group-II-Clade-44_X,Dino-Group-II-Clade-44_X_sp.
e8cbe026d6f26559fd1aa1b30012f86c,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,
ea06ea3c05a32ae692f1db668bb3b94f,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Granofilosea,Cryptofilida,Nanofilidae,Nanofila,Nanofila_sp.
eb5bca05194dc874ccedbe0fd5afa87e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
f2ac41c0f98a690e0054b8683e17505e,Eukaryota,TSAR_Rhizaria_Radiolaria,Acantharea,Acantharea_1,Acantharea_1_X,Acantharea_1_XX,Acantharea_1_XX_sp.
f6c92a5deb1387544f6c7651d8af40be,Eukaryota,TSAR_Rhizaria_Radiolaria,Acantharea,Acantharea_2,Acantharea_2b,Acantharea_2b_X,Acantharea_2b_X_sp.
f72b9eb1edf9c00a988408a1bdeea153,Eukaryota,Eukaryota_X_Ancyromonadida_Ancyromonadida_X,Ancyromonadida_XX,Ancyromonadida_XXX,Ancyromonadida_Group-1,,
f7fc5e2ecd02083a8bb76c3c40801614,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
f8fa12138803f64e7c21e5d7c0362100,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
fc6e19a2d4b6246601486da3da65dc68,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3D,MAST-3D_sp.
02141ba0f76492e462d8cf4d3ff69494,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
04da7d8e2fe9b9f935112426d5823a45,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,
0851e766a4588f80af494ebbc72cf2af,Eukaryota,Amoebozoa_Evosea_Eumycetozoa,Myxogastria_Fuscisporidia,Myxogastria_Fuscisporidia_X,Myxogastria_Fuscisporidia_XX,Myxogastria_Fuscisporidia_XXX,Myxogastria_Fuscisporidia_XXX_sp.
0b415b0f2127ca66dc27b89a4cb0713e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
12a8adf89ce9581347b3793475f09120,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
16eab989c516f2115b87994675e3aa5d,Eukaryota,Archaeplastida_Chlorophyta_Chlorophyta_X,Ulvophyceae,Cladophorales,Cladophorales_X,Cladophora,Cladophora_albida
1c95b0e1faec599fd34465da4a98d279,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
1caf98739c39e56adfb42e4652e7c927,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
2090f6359612f3693cc670f60dcde162,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B5,Prymnesiophyceae_Clade_B5_X,Prymnesiophyceae_Clade_B5_X_sp.
20eaf32c4aca5bcf197cd5751766dd42,Eukaryota,Amoebozoa_Discosea_Discosea_X,Flabellinia,Dactylopodida,Paramoebidae,Neoparamoeba,Neoparamoeba_branchiphila
2713b9e2513774cf62ba414007a9a678,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
2c43a87c0cda47ce57025567d36da1ba,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
2dcd7ada46ed6fe881e78d5e6f882938,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
32138a9420a1d79474706aab15aba44d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,Dino-Group-I-Clade-1_X_sp.
381934bd1759e8dcf2153fb8ca5d0439,Eukaryota,Excavata_Discoba_Euglenozoa,Kinetoplastea,Neobodonida,Neobodonidae,Neobodo,Neobodo_sp.
4006f0a1f7c850be08a7ff6d5c02e701,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Oblongichytridiaceae,Oblongichytrium,Oblongichytrium_sp.
41a2b30b8ed50297d5a6cf527b4df319,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp.
504765cd8fd9ed2138cf3797931b47d8,Eukaryota,TSAR_Stramenopiles_Bigyra,Sagenista,Labyrinthulomycetes,Labyrinthulomycetes_LAB1/6/8,Labyrinthulomycetes_LAB1,Labyrinthulomycetes_LAB1_sp.
5582a31f0314962cdb5b772683a07410,Eukaryota,TSAR_Alveolata_Ciliophora,Oligohymenophorea,Apostomatia,Pseudocolliniidae,Pseudocolliniidae_X,Pseudocolliniidae_X_sp.
65241afc13c6e0ff906a012635245527,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Peridiniopsidaceae,Parvodinium,Parvodinium_umbonatum
6710956a4b32f0315dc5d824061b6a41,Eukaryota,TSAR_Alveolata_Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,,
7024bd348798eeec4355cb64ce233e3c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
744f12f315b4a075b4e67861eee7347c,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,Tintinnidae,Tintinnidae_X,Tintinnidae_X_sp.
74e5cc9639c48f369dfad095d41fd57d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
78f1de9678317831fa9a80012023064c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,Blastodinium_mangini
7b9104fe6d1ce2fcea4eb761f640d092,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
7dfbbed8697f121612b3dc1f9c1a5583,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiophyceae_X,Braarudosphaeraceae,Braarudosphaera,Braarudosphaera_bigelowii
7f165e70caa649655ce0303058d0c3dc,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
81b698a816abb705df0f0005e1066fa5,Eukaryota,TSAR_Stramenopiles_Gyrista,Bacillariophyceae,,,,
8201d71d144f4ccaf83fef92079eecc2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
89b2d0106849b7d462d0b70b12784860,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
9140a4ba47b753ced407cd7769a690c4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
9dab6a0c4e98a992fe7e4a35c4bcc125,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
a43eaaf7bde6399b6a4fec61b892919e,Eukaryota,TSAR_Stramenopiles_Gyrista,,,,,
a9e5e12bc072d61ebbbaa35525d8ebe0,Eukaryota,Archaeplastida_Rhodophyta_Eurhodophytina,Florideophyceae,Ceramiales,Rhodomelaceae,,
ae85b412f107af4bee4906bad6aef987,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
afabf4a34826e4dbeb0bdd4f7622043f,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Euduboscquella,
b31f0d95ae838d76ac87ff271f201ea0,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrocystaceae,Alexandrium,Alexandrium_sp.
b3fcef9fb4b0b9eb5b973c9370845fe6,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
b837550ac2d1a5e1d628405d190ceb93,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Marimonadida_XX,Marimonadida_XX_sp.
bb8e8225b294b1ecc58c7cc1ae3452f8,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Heterobasidion,Heterobasidion_parviporum
beb0b73767cd37a54bab13d553f9ad64,Eukaryota,TSAR_Stramenopiles_Gyrista,Chrysophyceae,Chrysophyceae_Clade-EC2H,Chrysophyceae_Clade-EC2H_X,Chrysophyceae_Clade-EC2H_XX,Chrysophyceae_Clade-EC2H_XX_sp.
d2fc7532a7a55086474b0227673d7d3c,Eukaryota,Obazoa_Opisthokonta_Fungi,Chytridiomycota,,,,
d3447ad556aac5d644eab9f385abadb5,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_scutellum
e34c2deb5cbd45e504f7c9d87f0afbfe,Eukaryota,TSAR_Rhizaria_Foraminifera,Globothalamea,Rotaliida,Nonionidae,Cribrostomoides,Cribrostomoides_sp.
e73f379afad6670086ee26b307794f81,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Volvariella,Volvariella_gloiocephala
ec1f36ce2aac788ef459c5f724cdeaeb,Eukaryota,TSAR_Stramenopiles_Stramenopiles_X,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.
ee0e3d15d3b8e288fa2c82fb6d384ce4,Eukaryota,Obazoa_Opisthokonta_Fungi,Mucoromycota,Mucoromycotina,Mucorales,Lichtheimia,Lichtheimia_corymbifera
00031f04bba08b1beeda1f0dbd317043,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
00a014ac3f6addd74b30dc21f659c284,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,
00cad681fa05669f2a27d67db5cc43c8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax_whaseongensis
154a64c49d20d3f8220e161322940fef,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
1817f9a0e33fb40489906b3d9d2e09ea,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
1881d9466b7b151e718c149d172044e2,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,
19a919b99fc29987b5f724af5a1b8f08,Eukaryota,Archaeplastida_Streptophyta_Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Panax,
1b820420cf37dda4852c7128d3888a4c,Eukaryota,Eukaryota_X_Ancyromonadida_Ancyromonadida_X,Ancyromonadida_XX,Ancyromonadida_XXX,Ancyromonadida_Group-1,Ancyromonas,Ancyromonas_micra
2029e1699a68e77fd7c220c44c052928,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
21eff3d592ed926ca046208cb88fb9f6,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
263b6eaa7e60fa87e737491eeebf3ee1,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
2bfd99140e2c496f5e27071d221f975d,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
2c0537ae2c50f523e5c1e70423a819ab,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
31a4db6fd569d351d8ced2199d1a2143,Eukaryota,TSAR_Rhizaria_Foraminifera,Globothalamea,Rotaliida,Nonionidae,Cribrostomoides,Cribrostomoides_sp.
325aa40b27db5eb8f2ee2a2d0d89bc88,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
3643f3e8d21d47b5db379d03e02335ec,Eukaryota,TSAR_Stramenopiles_Gyrista,Peronosporomycetes,Peronosporomycetes_X,Haliphthorales,Haliphthorales_X,Haliphthorales_X_sp.
36556c9e16afd9bfd180786ea69539b4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
